start_date,end_date,status,ip_address,progress,duration_in_seconds,finished,recorded_date,response_id,recipient_last_name,recipient_first_name,recipient_email,external_reference,location_latitude,location_longitude,distribution_channel,user_language,sender,sender_type,sender_id,response,response_action,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,list,block,phase,item,sensibility,concreteness,type,direction,text,correct_response,correct_response_2,correct,meta_labjs_version,meta_location,meta_user_agent,meta_platform,meta_language,meta_locale,meta_time_zone,meta_timezone_offset,meta_screen_width,meta_screen_height,meta_scroll_width,meta_scroll_height,meta_window_inner_width,meta_window_inner_height,meta_device_pixel_ratio,meta_labjs_build_flavor,meta_labjs_build_commit,consent
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_57_1,w,keypress(w),response,65.4600000000064,109927,109941.02,109958.54,110024,110028,2020-11-18T12:05:09Z,110058.36,4,1,exp,154,nonsense,transfer,NA,NA,You genuflected Mauricio orders.,w,w,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_57,NA,NA,completion,216.36000000000058,109792,109791.78,109807.64,110024,110028,2020-11-18T12:05:09Z,110058.36,4,1,exp,154,nonsense,transfer,NA,NA,You genuflected Mauricio orders.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_58_0,end_fixation,keypress(Space),response,65.63999999999942,110029,110041.88,110058.36,110124,110127,2020-11-18T12:05:09Z,110158.54,4,1,exp,35,sensible,concrete,transfer,towards,Charles entrusted the key to you.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_58_1,w,keypress(w),response,70.4600000000064,110127,110141.12,110158.54,110229,110231,2020-11-18T12:05:09Z,110257.86,4,1,exp,35,sensible,concrete,transfer,towards,Charles entrusted the key to you.,s,s,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_58,NA,NA,completion,170.63999999999942,110029,110041.88,110058.36,110229,110231,2020-11-18T12:05:09Z,110257.86,4,1,exp,35,sensible,concrete,transfer,towards,Charles entrusted the key to you.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_59_0,end_fixation,keypress(Space),response,82.13999999999942,110232,110241.2,110257.86,110340,110344,2020-11-18T12:05:09Z,110375.22,4,1,exp,191,nonsense,transfer,NA,NA,You roasted Edward the notion.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_59_1,w,keypress(w),response,28.779999999998836,110344,110358.54,110375.22,110404,110407,2020-11-18T12:05:09Z,110441.22,4,1,exp,191,nonsense,transfer,NA,NA,You roasted Edward the notion.,w,w,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_59,NA,NA,completion,146.13999999999942,110232,110241.2,110257.86,110404,110407,2020-11-18T12:05:09Z,110441.22,4,1,exp,191,nonsense,transfer,NA,NA,You roasted Edward the notion.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_60_0,end_fixation,keypress(Space),response,82.77999999999884,110408,110424.52,110441.22,110524,110528,2020-11-18T12:05:09Z,110557.84,4,1,exp,185,nonsense,transfer,NA,NA,Summer tackled the cloud to you.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_60_1,s,keypress(s),response,106.16000000000349,110528,110541.18,110557.84,110664,110667,2020-11-18T12:05:10Z,110691.2,4,1,exp,185,nonsense,transfer,NA,NA,Summer tackled the cloud to you.,w,w,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_60,NA,NA,completion,222.77999999999884,110408,110424.52,110441.22,110664,110668,2020-11-18T12:05:10Z,110691.2,4,1,exp,185,nonsense,transfer,NA,NA,Summer tackled the cloud to you.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_61_0,end_fixation,keypress(Space),response,104.80000000000291,110668,110675.18,110691.2,110796,110800,2020-11-18T12:05:10Z,110824.4,4,1,exp,186,nonsense,transfer,NA,NA,Jessica threw you the street.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_61_1,s,keypress(s),response,51.60000000000582,110800,110807.62,110824.4,110876,110880,2020-11-18T12:05:10Z,110907.9,4,1,exp,186,nonsense,transfer,NA,NA,Jessica threw you the street.,w,w,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_61,NA,NA,completion,184.8000000000029,110668,110675.18,110691.2,110876,110880,2020-11-18T12:05:10Z,110907.9,4,1,exp,186,nonsense,transfer,NA,NA,Jessica threw you the street.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_62_0,end_fixation,keypress(Space),response,57.10000000000582,110880,110891.84,110907.9,110965,110968,2020-11-18T12:05:10Z,110991.84,4,1,exp,192,nonsense,transfer,NA,NA,Muaaid watered you a tribute.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_62_1,s,keypress(s),response,76.16000000000349,110968,110975.18,110991.84,111068,111072,2020-11-18T12:05:10Z,111091.16,4,1,exp,192,nonsense,transfer,NA,NA,Muaaid watered you a tribute.,w,w,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_62,NA,NA,completion,160.10000000000582,110880,110891.84,110907.9,111068,111072,2020-11-18T12:05:10Z,111091.16,4,1,exp,192,nonsense,transfer,NA,NA,Muaaid watered you a tribute.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_63_0,end_fixation,keypress(Space),response,41.83999999999651,111072,111074.4,111091.16,111133,111135,2020-11-18T12:05:10Z,111157.84,4,1,exp,149,nonsense,transfer,NA,NA,Tammy paddled fairness to you.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_63_1,s,keypress(s),response,106.16000000000349,111135,111140.94,111157.84,111264,111267,2020-11-18T12:05:10Z,111291.16,4,1,exp,149,nonsense,transfer,NA,NA,Tammy paddled fairness to you.,w,w,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_63,NA,NA,completion,172.8399999999965,111072,111074.4,111091.16,111264,111267,2020-11-18T12:05:10Z,111291.16,4,1,exp,149,nonsense,transfer,NA,NA,Tammy paddled fairness to you.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_64_0,end_fixation,keypress(Space),response,72.83999999999651,111267,111274.26,111291.16,111364,111367,2020-11-18T12:05:10Z,111391.64,4,1,exp,147,nonsense,transfer,NA,NA,Carlos wedged an homage to you.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_64_1,w,keypress(w),response,64.36000000000058,111368,111375.2,111391.64,111456,111460,2020-11-18T12:05:10Z,111491.86,4,1,exp,147,nonsense,transfer,NA,NA,Carlos wedged an homage to you.,w,w,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_64,NA,NA,completion,164.8399999999965,111267,111274.26,111291.16,111456,111460,2020-11-18T12:05:10Z,111491.86,4,1,exp,147,nonsense,transfer,NA,NA,Carlos wedged an homage to you.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_65_0,end_fixation,keypress(Space),response,76.13999999999942,111460,111474.32,111491.86,111568,111572,2020-11-18T12:05:10Z,111591.5,4,1,exp,32,sensible,concrete,transfer,away,You rolled Selena the marble.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_65_1,w,keypress(w),response,60.5,111572,111575.02,111591.5,111652,111656,2020-11-18T12:05:11Z,111674.2,4,1,exp,32,sensible,concrete,transfer,away,You rolled Selena the marble.,s,s,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_65,NA,NA,completion,160.13999999999942,111460,111474.32,111491.86,111652,111656,2020-11-18T12:05:11Z,111674.2,4,1,exp,32,sensible,concrete,transfer,away,You rolled Selena the marble.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_66_0,end_fixation,keypress(Space),response,93.80000000000291,111657,111658.32,111674.2,111768,111772,2020-11-18T12:05:11Z,111791.14,4,1,exp,179,nonsense,transfer,NA,NA,You forked the bottle to Tammy.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_66_1,w,keypress(w),response,56.86000000000058,111772,111775,111791.14,111848,111851,2020-11-18T12:05:11Z,111874.2,4,1,exp,179,nonsense,transfer,NA,NA,You forked the bottle to Tammy.,w,w,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_66,NA,NA,completion,173.8000000000029,111657,111658.32,111674.2,111848,111851,2020-11-18T12:05:11Z,111874.2,4,1,exp,179,nonsense,transfer,NA,NA,You forked the bottle to Tammy.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_67_0,end_fixation,keypress(Space),response,93.80000000000291,111851,111858.34,111874.2,111968,111971,2020-11-18T12:05:11Z,111991.58,4,1,exp,144,nonsense,transfer,NA,NA,Taj flushed you the appeal.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_67_1,w,keypress(w),response,41.419999999998254,111972,111975.18,111991.58,112033,112036,2020-11-18T12:05:11Z,112057.92,4,1,exp,144,nonsense,transfer,NA,NA,Taj flushed you the appeal.,w,w,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_67,NA,NA,completion,158.8000000000029,111851,111858.34,111874.2,112033,112036,2020-11-18T12:05:11Z,112057.92,4,1,exp,144,nonsense,transfer,NA,NA,Taj flushed you the appeal.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_68_0,end_fixation,keypress(Space),response,114.08000000000175,112036,112041,112057.92,112172,112176,2020-11-18T12:05:11Z,112207.62,4,1,exp,16,sensible,abstract,transfer,away,You sent Charles your regards.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_68_1,s,keypress(s),response,45.38000000000466,112176,112191.68,112207.62,112253,112256,2020-11-18T12:05:11Z,112274.26,4,1,exp,16,sensible,abstract,transfer,away,You sent Charles your regards.,s,s,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_68,NA,NA,completion,195.08000000000175,112036,112041,112057.92,112253,112256,2020-11-18T12:05:11Z,112274.26,4,1,exp,16,sensible,abstract,transfer,away,You sent Charles your regards.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_69_0,end_fixation,keypress(Space),response,106.74000000000524,112256,112258.38,112274.26,112381,112383,2020-11-18T12:05:11Z,112407.64,4,1,exp,196,nonsense,transfer,NA,NA,Tareef dances the cash to you.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_69_1,s,keypress(s),response,89.36000000000058,112383,112391.7,112407.64,112497,112499,2020-11-18T12:05:11Z,112524.48,4,1,exp,196,nonsense,transfer,NA,NA,Tareef dances the cash to you.,w,w,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_69,NA,NA,completion,222.74000000000524,112256,112258.38,112274.26,112497,112499,2020-11-18T12:05:11Z,112524.48,4,1,exp,196,nonsense,transfer,NA,NA,Tareef dances the cash to you.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_70_0,end_fixation,keypress(Space),response,67.52000000000407,112499,112508.54,112524.48,112592,112595,2020-11-18T12:05:11Z,112624.48,4,1,exp,19,sensible,abstract,transfer,towards,Sheldon radioed the message to you.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_70_1,s,keypress(s),response,59.520000000004075,112595,112607.66,112624.48,112684,112686,2020-11-18T12:05:12Z,112707.8,4,1,exp,19,sensible,abstract,transfer,towards,Sheldon radioed the message to you.,s,s,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_70,NA,NA,completion,159.52000000000407,112499,112508.54,112524.48,112684,112687,2020-11-18T12:05:12Z,112707.8,4,1,exp,19,sensible,abstract,transfer,towards,Sheldon radioed the message to you.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_71_0,end_fixation,keypress(Space),response,69.19999999999709,112687,112691,112707.8,112777,112779,2020-11-18T12:05:12Z,112807.6,4,1,exp,75,sensible,concrete,no_transfer,NA,Angelica read the story about you.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_71_1,w,keypress(w),response,80.39999999999418,112779,112790.98,112807.6,112888,112892,2020-11-18T12:05:12Z,112924.9,4,1,exp,75,sensible,concrete,no_transfer,NA,Angelica read the story about you.,s,s,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_71,NA,NA,completion,180.1999999999971,112687,112691,112707.8,112888,112892,2020-11-18T12:05:12Z,112924.9,4,1,exp,75,sensible,concrete,no_transfer,NA,Angelica read the story about you.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_72_0,end_fixation,keypress(Space),response,75.10000000000582,112892,112908.54,112924.9,113000,113003,2020-11-18T12:05:12Z,113025.22,4,1,exp,184,nonsense,transfer,NA,NA,Matthew slept you responsibilities.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
